question_id,grounding_biomedclip,grounding_biomedclip_processed,grounding_biomedclip_mean,grounding_llama32_11b,grounding_llama32_11b_processed,grounding_llama32_11b_mean,grounding_qwen_vl,grounding_qwen_vl_processed,grounding_qwen_vl_mean
12042,"[31.454851150512695, 28.507911682128906, 27.770055770874023, 35.72758483886719, 31.837635040283203, 31.454851150512695, 33.54865264892578, 26.52573013305664, 32.96770095825195, 13.837263107299805, 32.495567321777344, 31.454851150512695, 32.249698638916016, 37.75276184082031, 22.016481399536133, 30.859045028686523, 31.631689071655273, 29.05082130432129, 27.818565368652344, 30.420223236083984]","[31.454851150512695, 28.507911682128906, 27.770055770874023, 35.72758483886719, 31.837635040283203, 31.454851150512695, 33.54865264892578, 26.52573013305664, 32.96770095825195, 13.837263107299805, 32.495567321777344, 31.454851150512695, 32.249698638916016, 37.75276184082031, 22.016481399536133, 30.859045028686523, 31.631689071655273, 29.05082130432129, 27.818565368652344, 30.420223236083984]",29.96909704208374,"['Yes.<|eot_id|>', '**Yes**<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', '**Yes**<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', '**Yes**<|eot_id|>', 'No.<|eot_id|>', '**Yes**<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', '**Yes**<|eot_id|>', '**Yes**<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'no', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes']",0.8,"['No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0
12043,"[32.88648223876953, 34.368927001953125, 28.911827087402344, 25.031864166259766, 30.40880012512207, 31.454851150512695, 28.30908966064453, 30.096630096435547, 32.705352783203125, 35.54426193237305, 30.426218032836914, 13.872390747070312, 31.371511459350586, 32.683258056640625, 26.524219512939453, 29.713722229003906, 22.016481399536133, 31.72941017150879, 35.147613525390625, 32.56723403930664]","[32.88648223876953, 34.368927001953125, 28.911827087402344, 25.031864166259766, 30.40880012512207, 31.454851150512695, 28.30908966064453, 30.096630096435547, 32.705352783203125, 35.54426193237305, 30.426218032836914, 13.872390747070312, 31.371511459350586, 32.683258056640625, 26.524219512939453, 29.713722229003906, 22.016481399536133, 31.72941017150879, 35.147613525390625, 32.56723403930664]",29.78850727081299,"['**Yes**<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', '**Yes**<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', '**Answer:** No<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', '**Yes**<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', '**Yes**<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'no', 'yes', 'no', 'yes', 'no', 'yes', 'yes', 'no', 'yes', 'no', 'yes', 'yes', 'yes']",0.7,"['No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0
12044,"[27.759794235229492, 32.718284606933594, 26.441097259521484, 31.258121490478516, 24.402507781982422, 31.666019439697266, 31.480567932128906, 24.901470184326172, 33.3101806640625, 29.508098602294922, 28.92798614501953, 18.941490173339844, 17.493261337280273, 29.88495635986328, 32.285587310791016, 31.2164306640625, 30.54914093017578, 31.385465621948242, 30.613800048828125, 32.53179168701172]","[27.759794235229492, 32.718284606933594, 26.441097259521484, 31.258121490478516, 24.402507781982422, 31.666019439697266, 31.480567932128906, 24.901470184326172, 33.3101806640625, 29.508098602294922, 28.92798614501953, 18.941490173339844, 17.493261337280273, 29.88495635986328, 32.285587310791016, 31.2164306640625, 30.54914093017578, 31.385465621948242, 30.613800048828125, 32.53179168701172]",28.86380262374878,"['No.<|eot_id|>', 'Yes.<|eot_id|>', '**Answer:** No<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', '**Yes**<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', '**Answer:** No<|eot_id|>', 'Yes.<|eot_id|>', '**Yes**<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>']","['no', 'yes', 'no', 'yes', 'no', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'no', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'no']",0.65,"['No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0
12045,"[31.80307388305664, 27.456724166870117, 35.58403015136719, 28.759613037109375, 29.887413024902344, 27.924083709716797, 27.190563201904297, 27.518211364746094, 31.441986083984375, 32.718284606933594, 22.712940216064453, 27.190563201904297, 31.086854934692383, 31.086854934692383, 31.197330474853516, 28.538158416748047, 22.695018768310547, 19.720062255859375, 31.403709411621094, 31.532066345214844]","[31.80307388305664, 27.456724166870117, 35.58403015136719, 28.759613037109375, 29.887413024902344, 27.924083709716797, 27.190563201904297, 27.518211364746094, 31.441986083984375, 32.718284606933594, 22.712940216064453, 27.190563201904297, 31.086854934692383, 31.086854934692383, 31.197330474853516, 28.538158416748047, 22.695018768310547, 19.720062255859375, 31.403709411621094, 31.532066345214844]",28.872377109527587,"['No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', '**Yes**<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['no', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'no', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'no', 'yes', 'yes']",0.7,"['No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0
12046,"[29.4957332611084, 31.70412254333496, 34.32123565673828, 30.417293548583984, 24.281665802001953, 36.93889617919922, 32.323089599609375, 18.941490173339844, 31.443042755126953, 18.941490173339844, 22.016481399536133, 31.454851150512695, 24.281665802001953, 31.151540756225586, 27.97332763671875, 29.562877655029297, 30.428850173950195, 18.941490173339844, 18.941490173339844, 18.941490173339844]","[29.4957332611084, 31.70412254333496, 34.32123565673828, 30.417293548583984, 24.281665802001953, 36.93889617919922, 32.323089599609375, 18.941490173339844, 31.443042755126953, 18.941490173339844, 22.016481399536133, 31.454851150512695, 24.281665802001953, 31.151540756225586, 27.97332763671875, 29.562877655029297, 30.428850173950195, 18.941490173339844, 18.941490173339844, 18.941490173339844]",27.125106239318846,"['**Yes**<|eot_id|>', '**Yes**<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', '**Yes**<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', '**Yes**<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",0.95,"['No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0
12047,"[33.7493896484375, 29.637073516845703, 18.878196716308594, 29.933452606201172, 18.878196716308594, 30.618133544921875, 30.618133544921875, 27.585739135742188, 35.92120361328125, 18.878196716308594, 29.637073516845703, 25.74639320373535, 32.32407760620117, 29.422636032104492, 30.618133544921875, 26.044212341308594, 29.637073516845703, 28.774913787841797, 29.637073516845703, 32.32407760620117]","[33.7493896484375, 29.637073516845703, 18.878196716308594, 29.933452606201172, 18.878196716308594, 30.618133544921875, 30.618133544921875, 27.585739135742188, 35.92120361328125, 18.878196716308594, 29.637073516845703, 25.74639320373535, 32.32407760620117, 29.422636032104492, 30.618133544921875, 26.044212341308594, 29.637073516845703, 28.774913787841797, 29.637073516845703, 32.32407760620117]",28.443169021606444,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', '**Yes**<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', '**Yes**<|eot_id|>', '**Yes**<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', '**Yes**<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes']",0.9,"['No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0
12048,"[19.772216796875, 29.422636032104492, 35.41379165649414, 34.10126495361328, 32.32407760620117, 32.32407760620117, 23.275598526000977, 19.772216796875, 24.397945404052734, 29.637073516845703, 30.20435905456543, 18.878196716308594, 19.772216796875, 23.5291690826416, 19.772216796875, 19.772216796875, 16.675628662109375, 35.866294860839844, 26.76880645751953, 28.300954818725586]","[19.772216796875, 29.422636032104492, 35.41379165649414, 34.10126495361328, 32.32407760620117, 32.32407760620117, 23.275598526000977, 19.772216796875, 24.397945404052734, 29.637073516845703, 30.20435905456543, 18.878196716308594, 19.772216796875, 23.5291690826416, 19.772216796875, 19.772216796875, 16.675628662109375, 35.866294860839844, 26.76880645751953, 28.300954818725586]",25.99904794692993,"['No.<|eot_id|>', 'Yes.<|eot_id|>', '**Yes**<|eot_id|>', '**Answer:** Yes<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', '**Answer:** No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', '**Yes**<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'no', 'no', 'yes', 'yes', 'yes']",0.75,"['No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0
12049,"[29.637073516845703, 29.0044002532959, 10.443058013916016, 29.637073516845703, 30.57241439819336, 29.637073516845703, 26.71289825439453, 26.940797805786133, 19.734907150268555, 33.250911712646484, 33.06694793701172, 19.772216796875, 29.637073516845703, 30.217212677001953, 27.67458724975586, 24.151020050048828, 28.041690826416016, 28.982954025268555, 32.32407760620117, 25.89288330078125]","[29.637073516845703, 29.0044002532959, 10.443058013916016, 29.637073516845703, 30.57241439819336, 29.637073516845703, 26.71289825439453, 26.940797805786133, 19.734907150268555, 33.250911712646484, 33.06694793701172, 19.772216796875, 29.637073516845703, 30.217212677001953, 27.67458724975586, 24.151020050048828, 28.041690826416016, 28.982954025268555, 32.32407760620117, 25.89288330078125]",27.266563606262206,"['Yes.<|eot_id|>', '**Yes**<|eot_id|>', 'No.<|eot_id|>', '**Yes**<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', '**Yes**<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', '**Yes**<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'no', 'yes', 'no', 'yes', 'yes']",0.8,"['No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0
12050,"[28.638124465942383, 18.878196716308594, 21.88416290283203, 28.326248168945312, 28.309934616088867, 26.51810073852539, 25.77033042907715, 30.580341339111328, 27.931217193603516, 29.641681671142578, 27.895994186401367, 28.08439064025879, 18.878196716308594, 23.097732543945312, 20.487091064453125, 30.044891357421875, 30.472763061523438, 23.90966033935547, 13.198966026306152, 30.158544540405273]","[28.638124465942383, 18.878196716308594, 21.88416290283203, 28.326248168945312, 28.309934616088867, 26.51810073852539, 25.77033042907715, 30.580341339111328, 27.931217193603516, 29.641681671142578, 27.895994186401367, 28.08439064025879, 18.878196716308594, 23.097732543945312, 20.487091064453125, 30.044891357421875, 30.472763061523438, 23.90966033935547, 13.198966026306152, 30.158544540405273]",25.635328435897826,"['**Yes**<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', '**Yes**<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', '**Yes**<|eot_id|>', '**Yes**<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Not sure.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'no', 'yes', 'yes', 'yes', 'no', 'no', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'no', 'yes', 'no', 'yes']",0.65,"['No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0
12051,"[23.978973388671875, 24.3745059967041, 29.092247009277344, 29.637073516845703, 33.715667724609375, 29.671417236328125, 29.0044002532959, 32.32407760620117, 29.38745880126953, 30.414525985717773, 30.618133544921875, 26.637195587158203, 30.618133544921875, 26.579233169555664, 18.878196716308594, 32.0069694519043, 13.243975639343262, 29.422636032104492, 35.08741760253906, 24.385543823242188]","[23.978973388671875, 24.3745059967041, 29.092247009277344, 29.637073516845703, 33.715667724609375, 29.671417236328125, 29.0044002532959, 32.32407760620117, 29.38745880126953, 30.414525985717773, 30.618133544921875, 26.637195587158203, 30.618133544921875, 26.579233169555664, 18.878196716308594, 32.0069694519043, 13.243975639343262, 29.422636032104492, 35.08741760253906, 24.385543823242188]",27.95388913154602,"['No.<|eot_id|>', '**Yes**<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', '**Yes**<|eot_id|>', 'No<|eot_id|>', '**Yes**<|eot_id|>', 'No.<|eot_id|>', '**Yes**<|eot_id|>', '**Yes**<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', '**Yes**<|eot_id|>']","['no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'no', 'yes', 'yes', 'no', 'yes', 'yes', 'yes']",0.8,"['No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0
12052,"[29.94352149963379, 26.389427185058594, 29.070335388183594, 30.926761627197266, 28.018272399902344, 10.393392562866211, 24.49566650390625, 33.892765045166016, 26.883636474609375, 31.551158905029297, 32.252784729003906, 26.48889923095703, 27.527681350708008, 23.515871047973633, 32.32407760620117, 25.149551391601562, 29.166025161743164, 28.018272399902344, 18.878196716308594, 26.868318557739258]","[29.94352149963379, 26.389427185058594, 29.070335388183594, 30.926761627197266, 28.018272399902344, 10.393392562866211, 24.49566650390625, 33.892765045166016, 26.883636474609375, 31.551158905029297, 32.252784729003906, 26.48889923095703, 27.527681350708008, 23.515871047973633, 32.32407760620117, 25.149551391601562, 29.166025161743164, 28.018272399902344, 18.878196716308594, 26.868318557739258]",27.08773078918457,"['No<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', '**Yes**<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', '**Yes**<|eot_id|>']","['no', 'no', 'yes', 'yes', 'no', 'no', 'yes', 'yes', 'no', 'yes', 'no', 'no', 'no', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes']",0.55,"['No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0
12053,"[21.444355010986328, 27.5501708984375, 25.463491439819336, 29.637073516845703, 29.637073516845703, 19.772216796875, 28.760873794555664, 30.646711349487305, 23.90966033935547, 26.2939395904541, 36.09373474121094, 13.910858154296875, 29.637073516845703, 30.473175048828125, 19.772216796875, 25.463491439819336, 22.105342864990234, 26.540077209472656, 32.32407760620117, 25.542083740234375]","[21.444355010986328, 27.5501708984375, 25.463491439819336, 29.637073516845703, 29.637073516845703, 19.772216796875, 28.760873794555664, 30.646711349487305, 23.90966033935547, 26.2939395904541, 36.09373474121094, 13.910858154296875, 29.637073516845703, 30.473175048828125, 19.772216796875, 25.463491439819336, 22.105342864990234, 26.540077209472656, 32.32407760620117, 25.542083740234375]",26.248884868621825,"['**Answer:** No<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', '**Yes**<|eot_id|>', '**Yes**<|eot_id|>', '**Yes**<|eot_id|>', '**Yes**<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', '**Yes**<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', '**Yes**<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>']","['no', 'no', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no']",0.75,"['No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0
12054,"[19.772216796875, 24.90433120727539, 14.037429809570312, 18.878196716308594, 28.060138702392578, 23.90966033935547, 18.878196716308594, 28.215408325195312, 16.274242401123047, 19.772216796875, 23.90966033935547, 19.772216796875, 32.258583068847656, 18.878196716308594, 28.15677261352539, 19.772216796875, 21.099315643310547, 32.00970458984375, 18.878196716308594, 18.878196716308594]","[19.772216796875, 24.90433120727539, 14.037429809570312, 18.878196716308594, 28.060138702392578, 23.90966033935547, 18.878196716308594, 28.215408325195312, 16.274242401123047, 19.772216796875, 23.90966033935547, 19.772216796875, 32.258583068847656, 18.878196716308594, 28.15677261352539, 19.772216796875, 21.099315643310547, 32.00970458984375, 18.878196716308594, 18.878196716308594]",22.315754890441895,"['No.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', '**Yes**<|eot_id|>', 'Yes.<|eot_id|>', '**Yes**<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', '**Yes**<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', '**Yes**<|eot_id|>', 'Yes.<|eot_id|>']","['no', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'no', 'no', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes']",0.7,"['No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0
12055,"[28.278562545776367, 31.320964813232422, 32.350826263427734, 33.960693359375, 35.35790252685547, 34.455833435058594, 32.247703552246094, 31.10378646850586, 36.93160629272461, 34.44552230834961, 30.40326690673828, 34.77056121826172, 33.434532165527344, 32.998191833496094, 32.120330810546875, 35.62331008911133, 33.020118713378906, 35.819725036621094, 32.594364166259766, 34.542274475097656]","[28.278562545776367, 31.320964813232422, 32.350826263427734, 33.960693359375, 35.35790252685547, 34.455833435058594, 32.247703552246094, 31.10378646850586, 36.93160629272461, 34.44552230834961, 30.40326690673828, 34.77056121826172, 33.434532165527344, 32.998191833496094, 32.120330810546875, 35.62331008911133, 33.020118713378906, 35.819725036621094, 32.594364166259766, 34.542274475097656]",33.28900384902954,"['No.<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0,"['No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0
12056,"[33.15229797363281, 30.192779541015625, 28.31128692626953, 31.75298309326172, 34.69041061401367, 31.763992309570312, 32.997314453125, 34.940216064453125, 32.06681823730469, 32.305355072021484, 27.29058837890625, 33.260860443115234, 34.813167572021484, 22.736862182617188, 32.511558532714844, 33.51191711425781, 36.13650131225586, 31.48486328125, 31.093456268310547, 24.680679321289062]","[33.15229797363281, 30.192779541015625, 28.31128692626953, 31.75298309326172, 34.69041061401367, 31.763992309570312, 32.997314453125, 34.940216064453125, 32.06681823730469, 32.305355072021484, 27.29058837890625, 33.260860443115234, 34.813167572021484, 22.736862182617188, 32.511558532714844, 33.51191711425781, 36.13650131225586, 31.48486328125, 31.093456268310547, 24.680679321289062]",31.484695434570312,"['No.<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', '**Yes**<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no', 'no']",0.05,"['No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0
